channel_id,channel_name,description,duration,educational_indicators,genre,quality_score,search_query,thumbnail_url,title,upload_date,video_id,view_count,youtube_url
UCXgGY0wkgOzynnHvSEVmE3A,Hitesh Choudhary,Welcome to a youtube channel dedicated to ,9:18,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 558}",coding-programming,0.35,functional programming tutorial,https://i.ytimg.com/vi/dAPL7MQGjyM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEFqsgPqgjkk80FATBoLu2r_ck1Q,What is functional programming | Easy way,5 years ago,dAPL7MQGjyM,196786,https://www.youtube.com/watch?v=dAPL7MQGjyM
UCcjWt0ed-4kKO6UYiBoxE0w,BasicOverflow,Explains the ,8:43,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 523}",coding-programming,0.35,functional programming tutorial,https://i.ytimg.com/vi/08CWw_VD45w/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC7NuJN1StAat9ApJ_3pqnsqLihzw,FP vs OOP | For Dummies,4 years ago,08CWw_VD45w,213852,https://www.youtube.com/watch?v=08CWw_VD45w
UCVhQ2NnY5Rskt6UjCUkJ_DA,ArjanCodes,"In this video, I'll walk you through 7 ",21:35,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 1295}",coding-programming,0.35,functional programming tutorial,https://i.ytimg.com/vi/Rp9Ha0rVM1w/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCq1xndk-chFsHWBxkQ03RdTQuW6w,7 Functional Programming Techniques EVERY Developer Should Know,11 months ago,Rp9Ha0rVM1w,48644,https://www.youtube.com/watch?v=Rp9Ha0rVM1w
UCVXHYmFar7yArWvkcjxWXuQ,Hareesh Rajendran,Avoid these mistakes ❌ Write ,15:03,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 903}",coding-programming,0.35,clean code practices,https://i.ytimg.com/vi/hGKqTl4DToQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcUVHajyLvjwOcrDwAWRaMaXwASw,Avoid these mistakes ❌ Write Clean Code ✅ | Best Coding Practices | Tamil,7 months ago,hGKqTl4DToQ,13990,https://www.youtube.com/watch?v=hGKqTl4DToQ
UCWI-ohtRu8eEeDj93hmUsUQ,Coding with Lewis,Here are 3 ways you can write cleaner ,7:41,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 461}",coding-programming,0.35,clean code practices,https://i.ytimg.com/vi/MKaLJyPOS4U/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrkUzSyMRWkWL2Pt00KmEgnWE4uA,Cleaner Code: 3 Ways You Can Write Cleaner Code,3 years ago,MKaLJyPOS4U,113941,https://www.youtube.com/watch?v=MKaLJyPOS4U
UCtLj4BjaQkltZ6NfLnmEigg,LEARNING PARTNER,Angular,3:43:28,"{'has_transcript': False, 'educational_keywords': ['tutorial', 'course'], 'difficulty_level': 'unknown', 'course_type': 'complete_course', 'estimated_learning_time': 13408}",coding-programming,0.30000000000000004,angular complete course,https://i.ytimg.com/vi/QjaNv7s1gW0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPRvEvFHvAp98RVx_LIMy9MVHNDg,Angular 18 Full Course  | Angular 18 Tutorial With Project,9 months ago,QjaNv7s1gW0,225412,https://www.youtube.com/watch?v=QjaNv7s1gW0
UCKNTZMRHPLXfqlbdOI7mCkg,Philipp Lackner,In this video I'll teach you everything you need to know to start developing real software with ,3:11:50,"{'has_transcript': False, 'educational_keywords': ['course', 'beginner'], 'difficulty_level': 'beginner', 'course_type': 'complete_course', 'estimated_learning_time': 11510}",coding-programming,0.30000000000000004,kotlin programming,https://i.ytimg.com/vi/dzUc9vrsldM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxoKqJVtAw-pXTIADFUB4WJGsc_g,Full 2025 Kotlin Crash Course For Beginners,2 months ago,dzUc9vrsldM,71700,https://www.youtube.com/watch?v=dzUc9vrsldM
UC7EVSn5inapL20oPSwAwEUg,BekBrace,Duration: 3 hours and 5 minutes Instructor: Amir Bekhit Support My Channel Through Patreon: ...,3:05:04,"{'has_transcript': False, 'educational_keywords': ['course', 'learn'], 'difficulty_level': 'unknown', 'course_type': 'complete_course', 'estimated_learning_time': 11104}",coding-programming,0.30000000000000004,rust programming,https://i.ytimg.com/vi/rQ_J9WH6CGk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAawD3A-RGpPblc9HlWs5ttkPvqaQ,Rust Programming Full Course  | Learn ⚙️ in 2024 | #rustprogramming #rust,1 year ago,rQ_J9WH6CGk,237146,https://www.youtube.com/watch?v=rQ_J9WH6CGk
UC07G4rT6ZvDv0lokaVHKeQw,theSeniorDev,HOW WE CAN HELP YOU Find Your Technical Gaps With This FREE 10-Minute Technical Assessment ...,13:46,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 826}",coding-programming,0.30000000000000004,typescript programming,https://i.ytimg.com/vi/1UY8WBhPnlY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLChru6eKSqWeydgdr7XNW7DsAV6kA,TypeScript Interview Questions (Junior & Mid),1 year ago,1UY8WBhPnlY,27668,https://www.youtube.com/watch?v=1UY8WBhPnlY
UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology,New to building web apps in Python? Heard of ,7:44,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 464}",coding-programming,0.3,django programming,https://i.ytimg.com/vi/t_p4ZyAYyaY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBV7ICS3a1gqPjS3nwQXx68vPHGsQ,What is Django?,3 years ago,t_p4ZyAYyaY,84652,https://www.youtube.com/watch?v=t_p4ZyAYyaY
UC6aTLuI_j4-0wiDSzmaPctQ,Sam Meech-Ward,"In this video, I'm going to show you the basics of the ",8:09,"{'has_transcript': False, 'educational_keywords': ['learn'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 489}",coding-programming,0.3,swift programming,https://i.ytimg.com/vi/M2Ro5wEuY2o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQVHWB7gTaFy2od2ThQg3td8-lrQ,Learn Swift Programming Language in 8 Minutes,4 years ago,M2Ro5wEuY2o,15419,https://www.youtube.com/watch?v=M2Ro5wEuY2o
UCXzw-OdotBUcNA9yhuYQBwA,Awesome,An honest look at the Golang ,8:02,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 482}",coding-programming,0.3,go programming,https://i.ytimg.com/vi/UEU4SzBjqrc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBjn9ztjwXoPvGuY5f1Fh4cqkdSRQ,HARD truths before switching to Go...,2 months ago,UEU4SzBjqrc,57115,https://www.youtube.com/watch?v=UEU4SzBjqrc
UCXzw-OdotBUcNA9yhuYQBwA,Awesome,The history of the ,7:06,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 426}",coding-programming,0.3,go programming,https://i.ytimg.com/vi/mSwvS83O9wc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAjMpL0mx-0xYUjElkOr83zDLVsvA,The Fascinating Story of Go,6 months ago,mSwvS83O9wc,60307,https://www.youtube.com/watch?v=mSwvS83O9wc
UCcabW7890RKJzL968QWEykA,CS50,"This is CS50, Harvard University's introduction to the intellectual enterprises of computer science and the art of programming.",2:02:49,"{'has_transcript': False, 'educational_keywords': ['lecture'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 7369}",coding-programming,0.3,algorithms and data structures,https://i.ytimg.com/vi/0euvEdPwQnQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC97Rzbh7TugAxmSIBkmZhL_BiBhQ,CS50x 2024 - Lecture 5 - Data Structures,1 year ago,0euvEdPwQnQ,523883,https://www.youtube.com/watch?v=0euvEdPwQnQ
UCFB0dxMudkws1q8w5NJEAmw,Codemy.com,Can't decide which ,5:15,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 315}",coding-programming,0.25,ruby programming full course,https://i.ytimg.com/vi/7asBrx1F7Gg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKtC4gH4GJihfUxhOb2vdMeo2bVA,Python Vs. Ruby - Which Is Better?!,1 year ago,7asBrx1F7Gg,25002,https://www.youtube.com/watch?v=7asBrx1F7Gg
UC8wZnXYK_CGKlBcZp-GxYPA,NeuralNine,This is a full ,3:42:31,"{'has_transcript': False, 'educational_keywords': ['course'], 'difficulty_level': 'beginner', 'course_type': 'standalone', 'estimated_learning_time': 13351}",coding-programming,0.25,flask programming course,https://i.ytimg.com/vi/oQ5UfJqW5Jo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCXRxwNHctjFPYvvFVRq-azRjP3A,Full Flask Course For Python - From Basics To Deployment,10 months ago,oQ5UfJqW5Jo,133634,https://www.youtube.com/watch?v=oQ5UfJqW5Jo
UCw8_nfV52c102E8A93E6MmA,Simply Coding,"Learn what is a Class, ",6:50,"{'has_transcript': False, 'educational_keywords': ['learn'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 410}",coding-programming,0.25,object oriented programming concepts,https://i.ytimg.com/vi/A38y7OO8OK4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDoauW3oFovljKG4d5FQBW9sHqfKw,Object Oriented Concepts,5 years ago,A38y7OO8OK4,41569,https://www.youtube.com/watch?v=A38y7OO8OK4
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,Begin your journey into ,38:20,"{'has_transcript': False, 'educational_keywords': ['learn', 'beginner'], 'difficulty_level': 'beginner', 'course_type': 'standalone', 'estimated_learning_time': 2300}",cybersecurity,0.9999999999999999,cybersecurity for beginners,https://i.ytimg.com/vi/z5nc9MDbvkw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA2hu6rPuzNXu6YLyl3NvdztznejA,Introduction To Cyber Security | Cyber Security Training For Beginners | CyberSecurity | Simplilearn,5 years ago,z5nc9MDbvkw,1596128,https://www.youtube.com/watch?v=z5nc9MDbvkw
UC_fyAp919RnkKmBrMXGwnUQ,Google Career Certificates,This is the first course in the Google ,1:14:33,"{'has_transcript': False, 'educational_keywords': ['course', 'beginner'], 'difficulty_level': 'beginner', 'course_type': 'standalone', 'estimated_learning_time': 4473}",cybersecurity,0.95,cybersecurity for beginners,https://i.ytimg.com/vi/_DVVNOGYtmU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB03XRqBBuWMgti1CFgnC_BN3gIXw,Cybersecurity for Beginners | Google Cybersecurity Certificate,2 years ago,_DVVNOGYtmU,4759482,https://www.youtube.com/watch?v=_DVVNOGYtmU
UC9x0AN7BWHpCDHSm9NiJFJQ,NetworkChuck,Want to start a ,33:50,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 2030}",cybersecurity,0.9000000000000001,cybersecurity career path,https://i.ytimg.com/vi/5xWnmUEi1Qw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB8mb7AMcYgq9lEgGgpdGEF9TyCJA,the hacker’s roadmap (how to get started in IT in 2025),4 months ago,5xWnmUEi1Qw,832194,https://www.youtube.com/watch?v=5xWnmUEi1Qw
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,Got a Question on this topic? Let us know in the comment section below and we'll have our experts answer it for you. In this ...,23:56,"{'has_transcript': False, 'educational_keywords': ['tutorial', 'learn'], 'difficulty_level': 'beginner', 'course_type': 'standalone', 'estimated_learning_time': 1436}",cybersecurity,0.85,network security fundamentals,https://i.ytimg.com/vi/NQ1cvwEvh44/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_dq0g1QrCpJKljcE77KBiYTfWOw,What Is Network Security? | Introduction To Network Security | Network Security Tutorial|Simplilearn,2 years ago,NQ1cvwEvh44,116953,https://www.youtube.com/watch?v=NQ1cvwEvh44
UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,"Today we're going to talk about how to keep information secret, and this isn't a new goal. From as early as Julius Caesar's Caesar ...",12:33,"{'has_transcript': False, 'educational_keywords': ['course'], 'difficulty_level': 'unknown', 'course_type': 'complete_course', 'estimated_learning_time': 753}",cybersecurity,0.85,cryptography basics for cybersecurity,https://i.ytimg.com/vi/jhXCTbFnK8o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYax2t6X6RWbg_Wct5uLaFvPAnnw,Cryptography: Crash Course Computer Science #33,7 years ago,jhXCTbFnK8o,900459,https://www.youtube.com/watch?v=jhXCTbFnK8o
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,This Simplilearn video on What Is ,7:07,"{'has_transcript': False, 'educational_keywords': ['learn'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 427}",cybersecurity,0.8,cybersecurity for beginners,https://i.ytimg.com/vi/inWWhr5tnEA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGUXo7b_ag1X_cINIhtM8RtRFGAQ,What Is Cyber Security | How It Works? | Cyber Security In 7 Minutes | Cyber Security | Simplilearn,5 years ago,inWWhr5tnEA,4036699,https://www.youtube.com/watch?v=inWWhr5tnEA
UC_fyAp919RnkKmBrMXGwnUQ,Google Career Certificates,"This is the third course in the Google Cybersecurity Certificate. In this course, you will explore how ",1:09:05,"{'has_transcript': False, 'educational_keywords': ['course'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 4145}",cybersecurity,0.8,network security fundamentals,https://i.ytimg.com/vi/NIRXtMg-0z8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAaIGF3i2DFVcBI842aNQ_7bXvarA,Internet Networks & Network Security | Google Cybersecurity Certificate,2 years ago,NIRXtMg-0z8,313934,https://www.youtube.com/watch?v=NIRXtMg-0z8
UCsBjURrPoezykLs9EqgamOA,Fireship,Resources Full Tutorial https://fireship.io/lessons/node-,11:55,"{'has_transcript': False, 'educational_keywords': ['tutorial'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 715}",cybersecurity,0.8,cryptography basics for cybersecurity,https://i.ytimg.com/vi/NuyzuNBFWxQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTyrRHXyXUageXxbaKQcW-fg6vcA,7 Cryptography Concepts EVERY Developer Should Know,3 years ago,NuyzuNBFWxQ,1520579,https://www.youtube.com/watch?v=NuyzuNBFWxQ
UC_fyAp919RnkKmBrMXGwnUQ,Google Career Certificates,This is the sixth course in the Google ,1:43:03,"{'has_transcript': False, 'educational_keywords': ['course'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 6183}",cybersecurity,0.8,cybersecurity incident response,https://i.ytimg.com/vi/MsGl6lX-YaI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCKLvNVEneH1MwqnC7ZG_yfQ7GgbQ,Cybersecurity IDR: Incident Detection & Response | Google Cybersecurity Certificate,2 years ago,MsGl6lX-YaI,191275,https://www.youtube.com/watch?v=MsGl6lX-YaI
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,This Simplilearn video on ,8:29,"{'has_transcript': False, 'educational_keywords': ['learn'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 509}",cybersecurity,0.75,ethical hacking tutorial,https://i.ytimg.com/vi/XLvPpirlmEs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCnVzx6bjb-ZVluB6o5s4Xb2qwmTw,What Is Ethical Hacking? | Ethical Hacking In 8 Minutes | Ethical Hacking Explanation | Simplilearn,5 years ago,XLvPpirlmEs,737589,https://www.youtube.com/watch?v=XLvPpirlmEs
UCJQJ4GjTiq5lmn8czf8oo0Q,PowerCert Animated Videos,What is a ,7:11,"{'has_transcript': False, 'educational_keywords': ['explained'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 431}",cybersecurity,0.75,VPN usage and benefits,https://i.ytimg.com/vi/R-JUOpCgTZc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVKws56nTWfmtyom2_SoO1IlAlKA,VPN (Virtual Private Network) Explained,2 years ago,R-JUOpCgTZc,767797,https://www.youtube.com/watch?v=R-JUOpCgTZc
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,... #Simplilearn A ,6:48,"{'has_transcript': False, 'educational_keywords': ['explained', 'learn'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 408}",cybersecurity,0.7499999999999999,phishing scam awareness,https://i.ytimg.com/vi/XBkzBrXlle0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgKBArxf181W7Nhe3e30oN8sT5tQ,Phishing Explained In 6 Minutes | What Is A Phishing Attack? | Phishing Attack | Simplilearn,3 years ago,XBkzBrXlle0,405255,https://www.youtube.com/watch?v=XBkzBrXlle0
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,utm_campaign=gsgdAyGhV0o&utm_medium=DescriptionFirstFold&utm_source=Youtube Purdue - Cloud Computing and ...,9:11,"{'has_transcript': False, 'educational_keywords': ['learn', 'beginner'], 'difficulty_level': 'beginner', 'course_type': 'standalone', 'estimated_learning_time': 551}",cybersecurity,0.7499999999999999,identity and access management (IAM),https://i.ytimg.com/vi/gsgdAyGhV0o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8PXJBVRjtypirOvF43a3LUpCOJg,What Is IAM? | Identity and Access Management for Beginners (IAM) | IAM for Beginners | Simplilearn,3 years ago,gsgdAyGhV0o,117123,https://www.youtube.com/watch?v=gsgdAyGhV0o
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,Unlock the secrets of robust cybersecurity with our latest video on ,12:28,"{'has_transcript': False, 'educational_keywords': ['explained', 'learn'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 748}",cybersecurity,0.7000000000000001,security information and event management (SIEM),https://i.ytimg.com/vi/gaGyNM6PnCM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXKrb5r4HLpMiC8UpGm69wsLKaTg,What Is SIEM ? | Security Information And Event Management Explained | How SIEM Works ? |Simplilearn,1 year ago,gaGyNM6PnCM,28480,https://www.youtube.com/watch?v=gaGyNM6PnCM
UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,"In this course, you will learn the basics of Kali Linux. The course covers installation, using the terminal / command line, bash ...",2:01:00,"{'has_transcript': False, 'educational_keywords': ['tutorial', 'course', 'learn'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 7260}",cybersecurity,0.7,ethical hacking tutorial,https://i.ytimg.com/vi/lZAoFs75_cs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBLmBTVtnxOXKWP8mshaXBA9qWYQ,Linux for Ethical Hackers (Kali Linux Tutorial),5 years ago,lZAoFs75_cs,5874968,https://www.youtube.com/watch?v=lZAoFs75_cs
UCWv7vMbMWH4-V0ZXdmDpPBA,Programming with Mosh,The complete step-by-step roadmap to land your first ,5:54,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'complete_course', 'estimated_learning_time': 354}",cybersecurity,0.7,cybersecurity career path,https://i.ytimg.com/vi/v7BNtpw53AA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDTuj4c3bQPDvnb8CQUSFZ0RxW2fg,The Complete Cybersecurity Roadmap: Land a Cybersecurity Job in 10 Months,5 months ago,v7BNtpw53AA,276427,https://www.youtube.com/watch?v=v7BNtpw53AA
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,The topics covered in this video are: 00:00:00 Importance of ,2:44:31,"{'has_transcript': False, 'educational_keywords': ['tutorial', 'course', 'learn'], 'difficulty_level': 'unknown', 'course_type': 'complete_course', 'estimated_learning_time': 9871}",cybersecurity,0.65,ethical hacking tutorial,https://i.ytimg.com/vi/3NRaP7hH3bU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAPfAOk-5gy0EL0PGqNyvdQN5s-w,Ethical Hacking Full Course In 3 Hours🔥| Learn Ethical Hacking| Ethical Hacking Tutorial|Simplilearn,4 years ago,3NRaP7hH3bU,194906,https://www.youtube.com/watch?v=3NRaP7hH3bU
UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"An expert in cybersecurity and network infrastructure, Nick Espinosa has consulted with clients ranging from small businesses up ...",7:11,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 431}",cybersecurity,0.6499999999999999,cyber law and regulations,https://i.ytimg.com/vi/_nVq7f26-Uo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC23Rwu92BbLVcA37Jpf3vWSIHNPw,The Five Laws of Cybersecurity | Nick Espinosa | TEDxFondduLac,6 years ago,_nVq7f26-Uo,385425,https://www.youtube.com/watch?v=_nVq7f26-Uo
UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,Prasad Sawant in his very interesting talk inspires audiences and educates them to be safe on the digital platforms. Creative ...,10:45,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 645}",cybersecurity,0.6499999999999999,social engineering attacks,https://i.ytimg.com/vi/lEK84lV6dxs/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg_IFooZTAP&rs=AOn4CLB560Xya5erfLys632N7U10xNE3Lw,Social Engineering- The art of hacking humans | Prasad Sawant | TEDxElproIntlSchool,3 years ago,lEK84lV6dxs,64094,https://www.youtube.com/watch?v=lEK84lV6dxs
UC0Q7Hlz75NYhYAuq6O0fqHw,Jeremy's IT Lab,"In Day 48 of this free CCNA 200-301 complete course, you will learn about ",38:40,"{'has_transcript': False, 'educational_keywords': ['course', 'learn'], 'difficulty_level': 'unknown', 'course_type': 'complete_course', 'estimated_learning_time': 2320}",cybersecurity,0.6,network security fundamentals,https://i.ytimg.com/vi/VvFuieyTTSw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAtXe4pP4BDf3BFvn95GxHqDxZHtA,Free CCNA | Security Fundamentals | Day 48 | CCNA 200-301 Complete Course,3 years ago,VvFuieyTTSw,157031,https://www.youtube.com/watch?v=VvFuieyTTSw
UC1szFCBUWXY3ESff8dJjjzw,Loi Liang Yang,// Disclaimer // Hacking without permission is illegal. This channel is strictly educational for learning about cyber-security in the ...,15:25,"{'has_transcript': False, 'educational_keywords': ['tutorial', 'learn', 'beginner'], 'difficulty_level': 'beginner', 'course_type': 'standalone', 'estimated_learning_time': 925}",cybersecurity,0.6,penetration testing methods,https://i.ytimg.com/vi/B7tTQ272OHE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAg_vH1n5ZuDnOls7n1Ey8FvMnJ9Q,Simple Penetration Testing Tutorial for Beginners!,3 years ago,B7tTQ272OHE,774403,https://www.youtube.com/watch?v=B7tTQ272OHE
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,This video on ,2:15:01,"{'has_transcript': False, 'educational_keywords': ['course', 'learn'], 'difficulty_level': 'unknown', 'course_type': 'complete_course', 'estimated_learning_time': 8101}",cybersecurity,0.6,cryptography basics for cybersecurity,https://i.ytimg.com/vi/C7vmouDOJYM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmKu1Rbqu5tgpryFXs4FGoQDCP2w,Cryptography Full Course | Cryptography And Network Security | Cryptography | Simplilearn,Streamed 3 years ago,C7vmouDOJYM,243266,https://www.youtube.com/watch?v=C7vmouDOJYM
UCkw4JCwteGrDHIsyIIKo4tQ,edureka!,1. 8 Most Common Cyber ,22:04,"{'has_transcript': False, 'educational_keywords': ['beginner'], 'difficulty_level': 'beginner', 'course_type': 'standalone', 'estimated_learning_time': 1324}",cybersecurity,0.55,cybersecurity threats explained,https://i.ytimg.com/vi/Dk-ZqQ-bfy4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBh7yIyXLnsVDdeSjtcaYmrLxdruQ,8 Most Common Cybersecurity Threats | Types of Cyber Attacks | Cybersecurity for Beginners | Edureka,6 years ago,Dk-ZqQ-bfy4,552132,https://www.youtube.com/watch?v=Dk-ZqQ-bfy4
