channel_id,channel_name,description,duration,educational_indicators,genre,quality_score,search_query,thumbnail_url,title,upload_date,video_id,view_count,youtube_url
UCIHdDJ0tjn_3j-FS7s_X1kQ,Valuetainment,Do you want to ,25:17,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 1517}",entrepreneurship,0.75,networking for entrepreneurs,https://i.ytimg.com/vi/ZKnpbeFjvsM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBp_kW0m8hfeX02FbqaAsWTbvJ7g,How to Network Like Casanova,8 years ago,ZKnpbeFjvsM,809210,https://www.youtube.com/watch?v=ZKnpbeFjvsM
UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,In this video on What Is ,8:02,"{'has_transcript': False, 'educational_keywords': ['explained', 'learn'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 482}",entrepreneurship,0.7000000000000001,minimum viable product (MVP) development,https://i.ytimg.com/vi/wGymH7b2kFE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDMCP9S3Xoy8ZtHFqnD-jdvzErd6w,What Is MVP? | Minimum Viable Product Explained With Example | Product Management | Simplilearn,1 year ago,wGymH7b2kFE,11424,https://www.youtube.com/watch?v=wGymH7b2kFE
UCIHdDJ0tjn_3j-FS7s_X1kQ,Valuetainment,"In this episode, Patrick Bet-David discusses the 12 building blocks of how to write a successful ",18:56,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 1136}",entrepreneurship,0.7,startup business plan guide,https://i.ytimg.com/vi/cqnsfLjeXtQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8HD-TWbG-Rbq2p_FGd1ZEYwwCMA,The Secret To Writing A Business Plan - 12 Building Blocks To Successful Business Plans,2 years ago,cqnsfLjeXtQ,560134,https://www.youtube.com/watch?v=cqnsfLjeXtQ
UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,Ms. Syrett was named as one of the “25 ,9:02,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 542}",entrepreneurship,0.7,angel investing basics,https://i.ytimg.com/vi/IK7HkSp1KBI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8Gj5y1k5BlBMgtKCycAmpdFS4EA,"Why VCs and Angel Investors Say ""No"" to entrepreneurs | Alicia Syrett | TEDxFultonStreet",6 years ago,IK7HkSp1KBI,466378,https://www.youtube.com/watch?v=IK7HkSp1KBI
UCcefcZRL2oaA_uBNeo5UOWg,Y Combinator,Within the world of ,14:05,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 845}",entrepreneurship,0.7,bootstrapping a startup,https://i.ytimg.com/vi/D81y-kh11oI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAJSgx9s-gQ4w_wf1fTDH23ww5iQ,Should Your Startup Bootstrap or Raise Venture Capital?,1 year ago,D81y-kh11oI,168159,https://www.youtube.com/watch?v=D81y-kh11oI
UCrH5_HjmY8Xt54OSdkdxREQ,Optima Training (UK) Limited,"Introduced by Strategyzer, the ",6:52,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'beginner', 'course_type': 'standalone', 'estimated_learning_time': 412}",entrepreneurship,0.7,business model canvas tutorial,https://i.ytimg.com/vi/I8nwNcCfyig/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALS6veabn9oW1QhxwCWEgK7t-1eA,Introduction to the Business Model Canvas,3 years ago,I8nwNcCfyig,259050,https://www.youtube.com/watch?v=I8nwNcCfyig
UCVeuau7DLrg7zlAjxxDbdww,HubSpot Marketing,"In this video, GaryVee addresses how he would approach B2B Marketing at INBOUND 2016. He built his Wine business from ...",13:04,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 784}",entrepreneurship,0.7,sales strategies for startups,https://i.ytimg.com/vi/yL30hznsUAU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyK2Wd5M6g3hbm_LUMlsRrBQl8jg,Gary Vaynerchuk Shares 13 Minutes Of B2B Marketing Strategies | INBOUND,3 years ago,yL30hznsUAU,223078,https://www.youtube.com/watch?v=yL30hznsUAU
UCKU0u3VbuYn0wD3CUr-Yn6A,Adam Erhart,"— When you sign up for HighLevel using any of the links on this page, you'll get instant access to everything I use to grow and ...",28:50,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 1730}",entrepreneurship,0.7,marketing for small business,https://i.ytimg.com/vi/IjS9eTpmhgk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9E09zaDCPXfXdAjKvndIMvtYI9g,10 Marketing Strategies Guaranteed to Grow ANY Business (PROVEN & PROFITABLE),2 years ago,IjS9eTpmhgk,959692,https://www.youtube.com/watch?v=IjS9eTpmhgk
UCcefcZRL2oaA_uBNeo5UOWg,Y Combinator,Michael Seibel on pitching customers vs ,6:20,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 380}",entrepreneurship,0.7,pitching to investors,https://i.ytimg.com/vi/pQnOBHNKlgs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCei4nlSJT6-rR7XNNpyIzfcRganA,How Pitching Investors is Different Than Pitching Customers - Michael Seibel,6 years ago,pQnOBHNKlgs,105809,https://www.youtube.com/watch?v=pQnOBHNKlgs
UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,This ,5:46:30,"{'has_transcript': False, 'educational_keywords': ['course'], 'difficulty_level': 'unknown', 'course_type': 'complete_course', 'estimated_learning_time': 20790}",entrepreneurship,0.6500000000000001,entrepreneurship for beginners,https://i.ytimg.com/vi/UEngvxZ11sw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyfuwJb5X4kP-aAp9byPDgdcDHgg,The Foundations of Entrepreneurship - Full Course,3 years ago,UEngvxZ11sw,204350,https://www.youtube.com/watch?v=UEngvxZ11sw
UC4bq21IPPbpu0Qrsl7LW0sw,Slidebean,Are you raising capital for your ,7:18,"{'has_transcript': False, 'educational_keywords': ['explained'], 'difficulty_level': 'unknown', 'course_type': 'series', 'estimated_learning_time': 438}",entrepreneurship,0.6500000000000001,startup funding options,https://i.ytimg.com/vi/IdtSHbj29uY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCzUEe9KDsAHFWW-1Bbf9sK3vBasA,Startup Funding Explained  - Seed Round and Stock Option Pool (Part II),5 years ago,IdtSHbj29uY,47355,https://www.youtube.com/watch?v=IdtSHbj29uY
UCKU0u3VbuYn0wD3CUr-Yn6A,Adam Erhart,"— Launch your entire business in one click When you sign up for HighLevel using my link, you'll get instant access to my entire ...",10:49,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 649}",entrepreneurship,0.6500000000000001,market research for startups,https://i.ytimg.com/vi/kFM72UJhW8s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDs47CxWtZtC9mi3f91YB0WJ80aNw,How To Do Market Research (Market Research 101),2 years ago,kFM72UJhW8s,71454,https://www.youtube.com/watch?v=kFM72UJhW8s
UCimRGeoiwUPmIddym-HdaCg,Ash Maurya - LEANFoundry,"In this video, I share my 3 Rings Framework for finding ",10:17,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 617}",entrepreneurship,0.6500000000000001,product-market fit strategy,https://i.ytimg.com/vi/E_FyTYiR5nw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAeRaBPpo3-JvpwvcAzq7nNzKyv0Q,How to Find Product Market Fit - A Detailed Framework,6 months ago,E_FyTYiR5nw,14936,https://www.youtube.com/watch?v=E_FyTYiR5nw
UC7IcJI8PUf5Z3zKxnZvTBog,The School of Life,The dream of becoming an ,3:25,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 205}",entrepreneurship,0.65,entrepreneurship for beginners,https://i.ytimg.com/vi/lJjILQu2xM8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4mGMBup4svj3ly1HynqzBBjOPjw,How to be an Entrepreneur,9 years ago,lJjILQu2xM8,1678230,https://www.youtube.com/watch?v=lJjILQu2xM8
UCimRGeoiwUPmIddym-HdaCg,Ash Maurya - LEANFoundry,"In this video, I share why I believe every founder should start by ",13:45,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 825}",entrepreneurship,0.6000000000000001,bootstrapping a startup,https://i.ytimg.com/vi/B_WtuOIJf50/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbN1KM8B0k1WhTo45DI7JLicCvFw,Why Bootstrapping Is Still the Best Way to Startup,6 months ago,B_WtuOIJf50,19147,https://www.youtube.com/watch?v=B_WtuOIJf50
UCcefcZRL2oaA_uBNeo5UOWg,Y Combinator,"Our series Versus pits two competing concepts against each other. In this episode, Y Combinator Visiting Group Partner, Pete ...",6:14,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 374}",entrepreneurship,0.6000000000000001,sales strategies for startups,https://i.ytimg.com/vi/o1HFZ8P4rA8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCQ8puDUZlwoAS4Cv9XolkqZHnlw,Which Sales Strategy Is Best For Your Startup?,2 years ago,o1HFZ8P4rA8,46202,https://www.youtube.com/watch?v=o1HFZ8P4rA8
UCVeuau7DLrg7zlAjxxDbdww,HubSpot Marketing,Transform Your ,12:17,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 737}",entrepreneurship,0.6000000000000001,marketing for small business,https://i.ytimg.com/vi/3w3QSrq4Rho/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDa17O5cJYf2vRXddi0GPJCxGPsDw,5 Effective Marketing Strategies to Grow your Small Business,4 months ago,3w3QSrq4Rho,20626,https://www.youtube.com/watch?v=3w3QSrq4Rho
UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,Jon McNeill discovered a hack to ,10:52,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 652}",entrepreneurship,0.6000000000000001,scaling a business,https://i.ytimg.com/vi/BWz9p0x26ME/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2QuWB1Mypzz7r2dFgPJqlnm9R2g,Simplify to Scale | Jon McNeill | TEDxBeaconStreet,5 years ago,BWz9p0x26ME,10997,https://www.youtube.com/watch?v=BWz9p0x26ME
UCydShVfAub9TSmL1N4BTlGQ,Young Entrepreneurs Forum,10 Steps to write a ,13:21,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 801}",entrepreneurship,0.6,startup business plan guide,https://i.ytimg.com/vi/n6ecdYd8T6o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCHfZu5yZR2ijZ0enOJ_hrOCHxWjg,How to Write a Business Plan Step by Step in 2025,4 years ago,n6ecdYd8T6o,1702706,https://www.youtube.com/watch?v=n6ecdYd8T6o
UC-CSyyi47VX1lD9zyeABW3w,Dhruv Rathee,This video is all you need to know on how to start a ,15:24,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 924}",entrepreneurship,0.55,entrepreneurship for beginners,https://i.ytimg.com/vi/uOA5h_KdjO4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDl23CJwJZoBoNsRcZA_2bBO_CW3Q,How to start a Business by Dhruv Rathee | Being an Entrepreneur in India,7 years ago,uOA5h_KdjO4,4704437,https://www.youtube.com/watch?v=uOA5h_KdjO4
UCZlAwnm7YLWxQtdDZiSWaJA,Gillian Perkins,Tutorial starts at 1:20 Whether you're starting a ,11:31,"{'has_transcript': False, 'educational_keywords': ['tutorial'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 691}",entrepreneurship,0.55,startup business plan guide,https://i.ytimg.com/vi/ZEMbKzy7FD8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCsAAvkujcD4VRxEwUlXqwMEgtWeg,How to Write a Business Plan - Entrepreneurship 101,6 years ago,ZEMbKzy7FD8,2543080,https://www.youtube.com/watch?v=ZEMbKzy7FD8
UCogasD4DFxmshrBNnJNFcvg,The Rest Of Us,The Rest Of Us on Patreon: https://www.patreon.com/TheRestOfUs The Rest Of Us on Twitter: http://twitter.com/TROUchannel The ...,9:26,"{'has_transcript': False, 'educational_keywords': ['explained'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 566}",entrepreneurship,0.55,startup funding options,https://i.ytimg.com/vi/677ZtSMr4-4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7Iuh0KqHSaZcogUY1YOwudZwQGQ,Startup Funding Explained: Everything You Need to Know,9 years ago,677ZtSMr4-4,3722770,https://www.youtube.com/watch?v=677ZtSMr4-4
UCPgfM-dk3XAb4T3DtT6Nwsw,CA Rahul Malodia: Business Coach,"Get the Easiest Small business CRM - Bigin by Zoho CRM https://go.zoho.com/h3N Zoho, one of India's most successful ...",12:13,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 733}",entrepreneurship,0.55,sales strategies for startups,https://i.ytimg.com/vi/W0wtD1-PXUI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7NpN5fByxvLw8_SZXodC_eyOIKA,How to Increase Sales for Your Small Business or Startup by Rahul Malodia | Bigin by Zoho CRM,7 months ago,W0wtD1-PXUI,1345346,https://www.youtube.com/watch?v=W0wtD1-PXUI
UC9vLdyHatOhRrCwQXq3HmQQ,Motivation Ark,Want to be a ,10:49,"{'has_transcript': False, 'educational_keywords': ['guide'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 649}",entrepreneurship,0.55,leadership in entrepreneurship,https://i.ytimg.com/vi/eXDNkwIeOqA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCshmsc1lNnEUiCyras9YfLcZeBKg,Simon Sinek’s guide to leadership | MotivationArk,2 years ago,eXDNkwIeOqA,1535557,https://www.youtube.com/watch?v=eXDNkwIeOqA
UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,"Here's the truth, I did ",11:05,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 665}",entrepreneurship,0.5,how to start a business,https://i.ytimg.com/vi/A54VFBYfF9U/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDTIbXgVfmauoIs49uQ4cGO59a57g,Want To Be Rich? Don’t Start A Business.,2 years ago,A54VFBYfF9U,2315211,https://www.youtube.com/watch?v=A54VFBYfF9U
UC2isRzoZisjBS6PaGWTDV0Q,Visme,Thinking about starting a business? One of the first steps you'll need to take is to write a ,12:11,"{'has_transcript': False, 'educational_keywords': ['guide'], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 731}",entrepreneurship,0.5,startup business plan guide,https://i.ytimg.com/vi/YYpDOu4Pgcw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2UUHd6IeJNU7hjjXuEMrDFsniJg,How to Write a Business Plan? Step-by-Step Guide,2 years ago,YYpDOu4Pgcw,124981,https://www.youtube.com/watch?v=YYpDOu4Pgcw
UC_-hYjoNe4PJNFa9iZ4lraA,Good Work,Venture,7:20,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 440}",entrepreneurship,0.5,venture capital explained,https://i.ytimg.com/vi/u8fDxtfw9RI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZtURjKSrSVc4OFe56LuInVF1PQg,What do venture capitalists actually do?,2 years ago,u8fDxtfw9RI,1063510,https://www.youtube.com/watch?v=u8fDxtfw9RI
UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"In this deeply personal TEDx talk, Tejas Khoday, Founder & CEO of FYERS, shares his extraordinary journey from the heartbreak ...",18:21,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 1101}",entrepreneurship,0.5,bootstrapping a startup,https://i.ytimg.com/vi/8ZPKo5Q8xDI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBDSlaCSSeC6mVarqNI4a9UcPeufg,Bootstrapping Startup in Hard Mode:An Entrepreneur's True Test | Tejas Khoday | TEDxChristUniversity,1 month ago,8ZPKo5Q8xDI,2267,https://www.youtube.com/watch?v=8ZPKo5Q8xDI
UCbYkKSCzamdN2lKii7bhAbQ,The New Africa Wealth,"In a captivating speech, Jack Ma, renowned entrepreneur and co-founder of Alibaba, boldly declared that Africa is the ultimate ...",17:14,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 1034}",entrepreneurship,0.5,identifying business opportunities,https://i.ytimg.com/vi/nS_hg7dywB4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_XubOGvXH3LtEx7bESwUEelkqwg,Africa is the ultimate destination for unlimited business ideas and opportunities - Jack Ma,2 years ago,nS_hg7dywB4,1390259,https://www.youtube.com/watch?v=nS_hg7dywB4
UCIypuA7lS-FsVG6cMlNCK2w,The Business Channel,The ,9:42,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 582}",entrepreneurship,0.5,business model canvas tutorial,https://i.ytimg.com/vi/IP0cUBWTgpY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDd24CkgdKntgCI9NmVxwL2ZZVQvA,The Business Model Canvas - 9 Steps to Creating a Successful Business Model - Startup Tips,8 years ago,IP0cUBWTgpY,2662723,https://www.youtube.com/watch?v=IP0cUBWTgpY
UCimRGeoiwUPmIddym-HdaCg,Ash Maurya - LEANFoundry,"In this video, I'll share how I went from dreading pricing conversations to actually looking forward to them. WHO AM I? Hi - I'm Ash.",10:00,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 600}",entrepreneurship,0.5,sales strategies for startups,https://i.ytimg.com/vi/Z9t87HRmsv0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLDQHGYc83thWhqO-wesLdxu-_Ag,How Founders Sell: Founder-Led Sales Strategies for Startups,1 month ago,Z9t87HRmsv0,5534,https://www.youtube.com/watch?v=Z9t87HRmsv0
UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"If you're new to my channel, my name is Alex Hormozi. I'm the founder and managing partner of ",10:13,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 613}",entrepreneurship,0.5,customer acquisition strategies,https://i.ytimg.com/vi/w7g08dVTwaE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJbLtW3Um5gOBYXzjCyibc57ACpQ,Watch this to get your first 5 customers,1 year ago,w7g08dVTwaE,1169353,https://www.youtube.com/watch?v=w7g08dVTwaE
UCWrZPSVPrW3Cva4VvdhwwGQ,Nordic Business Forum,The world-renowned marketing and ,42:56,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 2576}",entrepreneurship,0.5,leadership in entrepreneurship,https://i.ytimg.com/vi/qzoIAJYPQwo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvWmL6WRtfL7qwV5dcn2gUWmo6XA,Seth Godin – Leadership vs. Management - What it means to make a difference,3 years ago,qzoIAJYPQwo,1807864,https://www.youtube.com/watch?v=qzoIAJYPQwo
UCVeuau7DLrg7zlAjxxDbdww,HubSpot Marketing,6 Easy ,7:52,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 472}",entrepreneurship,0.5,networking for entrepreneurs,https://i.ytimg.com/vi/JM_yGTMojPk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAw_hWQhxJiGpZWnV6jLCoQQaiygw,6 Easy Networking Tips For Entrepreneurs | HubSpot,3 years ago,JM_yGTMojPk,7572,https://www.youtube.com/watch?v=JM_yGTMojPk
UCAuUUnT6oDeKwE6v1NGQxug,TED,Have a great idea but not sure how to sell it? ,4:47,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'series', 'estimated_learning_time': 287}",entrepreneurship,0.5,pitching to investors,https://i.ytimg.com/vi/l0hVIH3EnlQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtopJYKAueBUtDxfOXMNLsJvoBJQ,"The Secret to Successfully Pitching an Idea | The Way We Work, a TED series",1 year ago,l0hVIH3EnlQ,481933,https://www.youtube.com/watch?v=l0hVIH3EnlQ
UCqdpvuKq4bShO1cJoFX6zpQ,Almost Everything,FOR PROMOTIONS AND SPONSORSHIPS : Mail us at queries.almosteverything@gmail.com FOR YOUTUBERS REASON FOR ...,7:42,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 462}",entrepreneurship,0.45,how to start a business,https://i.ytimg.com/vi/E34OybZ1R6k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtN7Zrie3FFJZNxnTRIvmp9zhW0Q,HOW TO START A BUSINESS (TAMIL) | THE LEAN STARTUP | almost everything,5 years ago,E34OybZ1R6k,245119,https://www.youtube.com/watch?v=E34OybZ1R6k
UCJIfeSCssxSC_Dhc5s7woww,Lex Clips,"GUEST BIO: Mark Cuban is a businessman, investor, star of TV series Shark Tank, long-time principal owner of Dallas Mavericks, ...",9:18,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 558}",entrepreneurship,0.45,how to start a business,https://i.ytimg.com/vi/yLFt0hdBMaI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwxmWJyAmEkt1xMqhDfpF1qsG47A,How to start a successful business | Mark Cuban and Lex Fridman,1 year ago,yLFt0hdBMaI,162534,https://www.youtube.com/watch?v=yLFt0hdBMaI
UC_GbPM8WZxhcsDozW5dyn0w,Noelle Randall,A great ,8:24,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 504}",entrepreneurship,0.45,startup business plan guide,https://i.ytimg.com/vi/ej4Y2TdRqfI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGxYbQgZA1inJXL9H6dxIQsHbDmg,How To Write A Business Plan That Works,4 years ago,ej4Y2TdRqfI,268314,https://www.youtube.com/watch?v=ej4Y2TdRqfI
UC_GbPM8WZxhcsDozW5dyn0w,Noelle Randall,"I am here to help you GROW YOUR WEALTH. I teach on real estate, business, business credit and how to easily become wealthy ...",7:22,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 442}",entrepreneurship,0.45,startup funding options,https://i.ytimg.com/vi/NNtMCbs47N8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvaG4NUQuY2HmisgJMEtgLhe5u0g,How To Get Startup Funding For A Small Business,4 years ago,NNtMCbs47N8,408692,https://www.youtube.com/watch?v=NNtMCbs47N8
UCRzYN32xtBf3Yxsx5BvJWJw,warikoo,[GIVEAWAY CLOSED] What is #,19:11,"{'has_transcript': False, 'educational_keywords': [], 'difficulty_level': 'unknown', 'course_type': 'standalone', 'estimated_learning_time': 1151}",entrepreneurship,0.45,startup funding options,https://i.ytimg.com/vi/2b-H6HWRtBo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAieFV3gk4-wM4FyqgLe4Fe7U1oeA,How to raise funds for your startup | Ankur Warikoo | Startup funding in Hindi,4 years ago,2b-H6HWRtBo,229820,https://www.youtube.com/watch?v=2b-H6HWRtBo
